issuer_name,cusip,instrument_id,mi_key,spread_target,spread_source,predicted_spread,cheapness_bps,sp_rating,rating_numeric,modified_duration
CSX Corporation,U12640AL9,SPS104608495,4004350,89.077,z_spread_bid,177.79505012490964,-88.71805012490964,BBB+,8.0,9.39981
CSX Corporation,126408AU7,SPS14042856,4004350,33.75056,z_spread_bid,146.43652372501623,-112.68596372501622,BBB+,8.0,0.88893
CSX Corporation,126408BM4,SPS14050104,4004350,98.37054,z_spread_bid,146.43652372501623,-48.065983725016224,BBB+,8.0,0.88598
CSX Corporation,126408HV8,SPS1792811561,4004350,108.20707,z_spread_bid,179.3025248643713,-71.09545486437129,BBB+,8.0,14.22939
CSX Corporation,126408BP7,SPS241269697,4004350,71.79526,z_spread_bid,146.43652372501623,-74.64126372501623,BBB+,8.0,0.8887
CSX Corporation,126408AY9,SPS64219206,4004350,33.75056,z_spread_bid,146.43652372501623,-112.68596372501622,BBB+,8.0,0.88893
"Dominion Energy, Inc.",209615BQ5,SPS14037268,4001616,53.86865,z_spread_bid,133.61291653415128,-79.74426653415128,BBB,9.0,0.37465
"Dominion Energy, Inc.",209615BS1,SPS14049850,4001616,71.84066,z_spread_bid,132.68375168060354,-60.843091680603536,BBB,9.0,1.42031
Dover Corporation,260003AC2,SPS14057027,4068060,55.05823,z_spread_bid,71.63445275357583,-16.576222753575827,BBB+,8.0,1.81586
Duke Energy Corporation,26441CCA1,SPS1854810425,4121470,140.83101,z_spread_bid,159.73571108454388,-18.904701084543888,BBB,9.0,13.11665
Energy Transfer LP,29273RBC2,SPS248869672,4111501,59.79245,z_spread_bid,90.37591357779728,-30.583463577797275,BBB,9.0,3.02742
EQT Corporation,294549AE0,SPS14035183,4004341,1196.31015,z_spread_bid,136.47006594757798,1059.840084052422,BBB-,10.0,0.12289
Equifax Inc.,294429AC9,SPS14057890,4040823,79.86336,z_spread_bid,96.51578949653896,-16.652429496538957,BBB,9.0,1.88956
Exelon Corporation,30161NBU4,SPS1972368330,4057056,28.04121,z_spread_bid,146.43652372501623,-118.39531372501622,BBB+,8.0,2.6215
Expand Energy Corporation,845467AR0,SPS1675972149,4010492,111.5838,z_spread_bid,231.43342740185668,-119.84962740185668,BBB-,10.0,2.42351
Ford Motor Company,345370BH2,SPS14009291,113873,140.10017,z_spread_bid,230.7151624013279,-90.6149924013279,BBB-,10.0,4.39209
Ford Motor Company,345370BM1,SPS14009295,113873,244.82113,z_spread_bid,258.3731744002861,-13.552044400286064,BBB-,10.0,9.33538
Ford Motor Company,345370BP4,SPS14035502,113873,128.48424,z_spread_bid,228.6391907507648,-100.15495075076481,BBB-,10.0,0.17291
